HashEncode_0,HashEncode_1,HashEncode_2,HashEncode_3,HashEncode_4,HashEncode_5,HashEncode_6,HashEncode_7,companyid,Round_trip,ProfitMargin(%),Scaled_gross_log,Scaled_Distance_log,Scaled_FlightTime_log,Country_France,Country_Germany,Country_Italy,Country_Monaco,Country_Other,Country_Sweden,Country_Switzerland,Country_Turkey,Country_United Kingdom,Country_United States,Product_Tour Ops,passengersRange_1,passengersRange_2,passengersRange_3,categ_aircraft,categ_0,categ_1,categ_2,categ_3,categ_4,categ_5,Class
0,0,0,1,1,0,0,0,3601,1,1,0.43040492738918734,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1459.482454,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3601,1,1,0.4846582936559055,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,2043.495215,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3601,1,2,0.5351588433252006,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,2795.356258,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3601,1,1,0.5002295924545351,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,2250.750459,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3601,1,1,0.4240269730033641,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1402.861405,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3601,1,0,0.3934147406100506,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1160.2091460000001,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3601,1,1,0.435709647162898,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1508.312656,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3601,1,0,0.3931559746829215,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1158.348104,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3601,1,1,0.4259392092957274,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1419.602979,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3601,1,2,0.5353529142114621,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,2798.723857,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3850,1,1,0.6404204394744581,0.6439337194333465,0.6300696635639822,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,5370.853343,0.0,0.0,0.0,0.0,3
0,0,0,2,0,0,0,0,3850,1,1,0.6404204394744581,0.5980371013333554,0.5967960699268582,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,5370.853343,0.0,0.0,0.0,0.0,3
1,0,0,0,1,0,0,0,2725,1,0,0.4831898025068151,0.6276036822456387,0.5903350825063721,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2024.962906,0.0,0.0,0.0,0.0,2
1,0,0,1,0,0,0,0,2915,0,2,0.44451009230037175,0.4517040718663281,0.5278679965446232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1592.950933,0.0,0.0,0.0,0.0,2
1,0,0,0,0,1,0,0,2915,0,1,0.4208238303056229,0.5340589502444817,0.619443096448465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1375.259158,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,1,0.4209906188368885,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1376.682918,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,1,0.4178944649479512,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1350.491832,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.2535967967957993,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,487.33213600000005,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.35600324672872663,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,919.895648,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.3616570980332791,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,952.7341349999999,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.3854615924487404,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1104.353551,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.3663058008563128,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,980.610902,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.3786207264125949,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1058.465724,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.3590311195457225,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,937.338718,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.36011967009617457,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,943.690181,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.3608807863681724,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,948.156683,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.3590702798283352,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,937.566467,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.3611021033677359,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,949.459413,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.36706922041089135,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,985.266229,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.3752910250837167,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1036.8253109999996,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.19815302994067616,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,345.495989,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,0,0.19885336835228792,0.5650765118090748,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,347.000364,0.0,0.0,0.0,0.0,2
1,0,0,0,0,1,0,0,2915,0,1,0.4056547893678753,0.5340589502444817,0.619443096448465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1251.741428,0.0,0.0,0.0,0.0,2
0,1,0,0,1,0,0,0,3449,0,2,0.8653933998618202,0.7342915402619472,0.7078676370902409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,21686.40355,0.0,0
0,0,0,1,1,0,0,0,3449,0,2,0.8653933998618202,0.7342915402619472,0.7078676370902409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,21686.40355,0.0,0
1,0,0,1,0,0,0,0,2915,0,1,0.500024104067374,0.3986554665598814,0.4448897413028733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2247.882987,0.0,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2915,1,1,0.500024104067374,0.5096159821126327,0.5120597625270021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2247.882987,0.0,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,3006,0,2,0.5950530478666083,0.4541520285820575,0.4402273532863391,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4053.311793,0.0,0.0,0.0,0.0,3
1,0,0,0,1,0,0,0,2702,1,2,0.7873992690629127,0.4975755690044428,0.4911932587275681,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,13367.43525,3
0,0,0,0,1,0,1,0,2231,0,2,0.5977067440563205,0.5254729931383173,0.5307254862284885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,4120.594335,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,0,0.2421704244050153,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,453.982379,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,2955,1,2,0.5938841101675466,0.6172450414745428,0.5900818151013778,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,4024.023845,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,2955,1,0,0.13523747412711498,0.6172450414745428,0.5900818151013778,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,233.84589,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,0,0.3179748747079413,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,726.572222,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,0,0.3223683216657763,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,746.648241,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,0,0.13734348416071254,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,236.92122,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.3671223251075262,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,985.5908820000001,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.380805443626064,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1072.9094699999996,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,1,0.19442405400095736,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,337.595024,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,1,0.1605861590635406,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,273.669663,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,3,0.29880891359035244,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,645.1192120000002,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,2,0.2906657372208123,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,613.33794,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,1,0.20594709077920406,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,362.612302,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,1,0.20547021942364385,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,361.541121,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,4,0.4381047184606081,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1530.891499,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,1,0.20593172948849697,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,362.57774700000004,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,1,0.20686607917263566,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,364.685556,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3640,0,4,0.5528251394127993,0.4084283165811941,0.37534330596782106,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,3119.144069,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.3672642934546792,0.5193888321339454,0.4981416206497131,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,986.459324,0.0,0.0,0.0,0.0,0
0,0,0,2,0,0,0,0,3640,0,4,0.0965082747404058,0.393674790386952,0.3611628982844984,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,183.9,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.3723457695275607,0.5193888321339454,0.4981416206497131,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,1018.0525449999999,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.1835358692529051,0.4977272288508152,0.4754558747487321,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,315.5440680000001,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.3753368854434785,0.5193888321339454,0.4981416206497131,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,1037.120341,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.1830242254610201,0.4977272288508152,0.4754558747487321,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,314.5440680000001,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.3213228131577926,0.5193888321339454,0.4981416206497131,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,741.8210190000003,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,0,4,0.3400744735296217,0.5492188642723594,0.5245972478986586,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,833.338985,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.3682252229773571,0.5193888321339454,0.4981416206497131,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,992.3576289999999,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.3705240899808659,0.5193888321339454,0.4981416206497131,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,1006.611867,0.0,0.0,0.0,0.0,0
0,0,0,2,0,0,0,0,3640,0,3,0.6647579802968775,0.4478106180030175,0.4079271715465964,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,6246.2,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.2537789151101823,0.5359412077046046,0.5120597625270021,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,487.88305199999996,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,0,4,0.3393351355110865,0.5739727651978397,0.5476106872078019,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,829.5254259999997,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.09385706026535544,0.5046353059397033,0.4839612129663905,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,180.9,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.1830242254610201,0.4977272288508152,0.4754558747487321,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,314.5440680000001,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.1830242254610201,0.4977272288508152,0.4754558747487321,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,314.5440680000001,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.22536868450913716,0.4977272288508152,0.4754558747487321,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,409.04406800000004,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.1835358692529051,0.4977272288508152,0.4754558747487321,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,315.5440680000001,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.09474565240668316,0.5046353059397033,0.4839612129663905,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,181.9,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3640,1,4,0.1850611279650582,0.4977272288508152,0.4754558747487321,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,318.5440680000001,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,2955,1,0,0.3466830660624989,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,868.214867,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.3815863493998408,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1078.119923,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,0,0.3629411718707986,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,960.354119,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.3881814424771936,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1123.146011,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.4035811200851893,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1235.741246,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.4054252913015679,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1249.960502,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.4080323431308655,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1270.3414380000004,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.40162291903178426,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1220.819802,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.4151755462543851,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1327.903098,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.4142081519972499,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1319.9574619999999,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.40005521459972704,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1209.0039,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.3891858793498707,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1130.166608,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.4073953816184879,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1265.331444,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.40845399813733296,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1273.6688550000001,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.3924647833410631,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1153.391686,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.4011315974594116,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1217.104304,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.39662067101586185,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1183.515683,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,0,0.3428276521924143,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,847.694926,0.0,0.0,0.0,0.0,2
0,0,0,0,1,1,0,0,2347,0,2,0.4869508445677253,0.3984199211959791,0.3954510911788228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2072.766786,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,0,1,0,0,2347,1,3,0.6584669337123874,0.3929622981720767,0.3828476969319353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,6007.114784,0.0,0.0,0.0,0
0,0,0,0,1,1,0,0,2347,1,3,0.6584669337123874,0.3929622981720767,0.3828476969319353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,6007.114784,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,2674,0,1,0.534841500789543,0.5578420493842131,0.5450148822386081,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,2789.858326,4
0,0,0,0,1,1,0,0,2347,0,3,0.5294438370724426,0.4103435075336344,0.4195821618450064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2697.983156,0.0,0.0,0.0,0.0,0.0,0
0,0,0,0,1,1,0,0,2347,0,2,0.4755196675850268,0.3777515966772514,0.4189173936367839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1930.862915,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,0,0,1,0,2325,0,3,0.6823697243197994,0.32439744061499176,0.3174290386044471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.342758,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,569,1,3,0.4732927957756685,0.5525137285858636,0.6282401066539456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1904.371111,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3376,1,3,0.7500794534487553,0.4109985635487767,0.4079271715465964,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10604.67534,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3972,1,4,0.4914873173479058,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,2131.930542,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,2,0.09479166258614782,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,181.951929,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,3,0.16603134021423666,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,283.072447,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,2,0.09583398974349536,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,183.13232299999999,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,3,0.13981796013068376,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,240.58632400000002,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,3,0.1855855901141032,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,319.582198,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,4,0.2501822971861954,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,477.11752699999994,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,3,0.17815657308718652,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,305.1873950000001,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,2,0.11824191328322935,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,210.44501,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,2,0.11642191504072792,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,208.08223999999998,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,2,0.11644937315033432,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,208.11768899999998,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,4,0.2279031225911893,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,415.526409,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,2,0.07203355914392316,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,157.993619,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,2,0.12066360317050864,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,213.63056400000002,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,2,0.12233348608083107,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,215.85521699999998,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,2,0.11642572935560963,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,208.087164,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,3,0.15226003873274796,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,259.892416,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3972,1,4,0.2574878072532388,0.6170262487454867,0.5815141425107387,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,499.23910199999995,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,2955,1,1,0.4562950883317567,0.6299236083411899,0.6044376003139089,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1713.7785079999999,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,2955,1,1,0.4692944726496786,0.6299236083411899,0.6044376003139089,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1857.7142390000001,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,2955,1,1,0.4717071204705999,0.6299236083411899,0.6044376003139089,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1885.729098,0.0,0.0,0.0,0.0,2
