Flight date,Accountid,enqid,product,brokercountry,owner,Grossprofit
2017-07-09 00:00:00,805,3845,Tour Ops,Italy,ABETTO,1200.122881
2017-07-16 00:00:00,805,3846,Tour Ops,Italy,ABETTO,489.827086
2017-07-23 00:00:00,805,3847,Tour Ops,Italy,ABETTO,753.743524
2017-07-30 00:00:00,805,3848,Tour Ops,Italy,ABETTO,679.873606
2017-08-06 00:00:00,805,3849,Tour Ops,Italy,ABETTO,731.070542
2017-08-13 00:00:00,805,3850,Tour Ops,Italy,ABETTO,687.256292
2017-08-20 00:00:00,805,3851,Tour Ops,Italy,ABETTO,711.7511519999999
2017-08-27 00:00:00,805,3852,Tour Ops,Italy,ABETTO,711.7511519999999
2017-09-03 00:00:00,805,3853,Tour Ops,Italy,ABETTO,563.967909
2017-04-25 00:00:00,396,3854,CJ,Austria,BEGGER,5665.1693159999995
2017-09-20 00:00:00,446,3855,Tour Ops,France,KRIGHI,1e-06
2018-01-29 00:00:00,777,3856,CJ,United Kingdom,JCAVAL,782.044673
2017-02-24 00:00:00,628,3857,CJ,Italy,AALTAM,430.551967
2017-04-11 00:00:00,777,3858,CJ,United Kingdom,JCAVAL,7123.044094
2017-05-06 00:00:00,447,3859,Tour Ops,France,TELFAS,7688.3724950000005
2017-09-17 00:00:00,357,3860,CJ,Italy,AALTAM,316.110504
2017-07-09 00:00:00,662,3861,Tour Ops,France,TELFAS,3084.402703
2017-07-16 00:00:00,662,3862,Tour Ops,France,TELFAS,2486.491705
2017-07-23 00:00:00,662,3863,Tour Ops,France,TELFAS,2516.597911
2017-07-30 00:00:00,662,3864,Tour Ops,France,TELFAS,2528.0961989999996
2017-08-06 00:00:00,662,3865,Tour Ops,France,TELFAS,2119.044665
2017-08-13 00:00:00,662,3866,Tour Ops,France,TELFAS,2035.829494
2017-08-20 00:00:00,662,3867,Tour Ops,France,TELFAS,2186.662531
2017-08-27 00:00:00,662,3868,Tour Ops,France,TELFAS,4288.93123
2017-03-23 00:00:00,154,3869,CJ,Italy,CLEGRO,1007.774708
2017-07-10 00:00:00,353,3870,CJ,Austria,BEGGER,1193.715439
2017-05-05 00:00:00,179,3871,CJ,Italy,ALONGH,7599.930894
2017-04-22 00:00:00,637,3872,CJ,Italy,ALONGH,1985.9191449999998
2017-04-21 00:00:00,326,3873,Tour Ops,Italy,ALONGH,2134.511058
2017-04-28 00:00:00,326,3874,Tour Ops,Italy,ALONGH,1924.870425
2017-05-05 00:00:00,326,3875,Tour Ops,Italy,ALONGH,-3587.672767
2017-07-01 00:00:00,811,3876,CJ,France,KRIGHI,7546.524453
2017-05-14 00:00:00,728,3877,Tour Ops,United Kingdom,AMURR,132.0
2017-05-21 00:00:00,728,3878,Tour Ops,United Kingdom,AMURR,174.84
2017-05-28 00:00:00,728,3879,Tour Ops,United Kingdom,AMURR,315.26
2017-06-04 00:00:00,728,3880,Tour Ops,United Kingdom,AMURR,407.72
2017-06-11 00:00:00,728,3881,Tour Ops,United Kingdom,AMURR,248.62
2017-06-18 00:00:00,728,3882,Tour Ops,United Kingdom,AMURR,289.08
2017-06-25 00:00:00,728,3883,Tour Ops,United Kingdom,AMURR,293.84
2017-07-02 00:00:00,728,3884,Tour Ops,United Kingdom,AMURR,272.42
2017-07-09 00:00:00,728,3885,Tour Ops,United Kingdom,AMURR,270.04
2017-07-16 00:00:00,728,3886,Tour Ops,United Kingdom,AMURR,227.2
2017-07-23 00:00:00,728,3887,Tour Ops,United Kingdom,AMURR,215.3
2017-07-30 00:00:00,728,3888,Tour Ops,United Kingdom,AMURR,279.56
2017-08-06 00:00:00,728,3889,Tour Ops,United Kingdom,AMURR,320.02
2017-08-13 00:00:00,728,3890,Tour Ops,United Kingdom,AMURR,317.64
2017-08-20 00:00:00,728,3891,Tour Ops,United Kingdom,AMURR,281.45
2017-08-27 00:00:00,728,3892,Tour Ops,United Kingdom,AMURR,300.98
2017-09-03 00:00:00,728,3893,Tour Ops,United Kingdom,AMURR,310.5
2017-09-10 00:00:00,728,3894,Tour Ops,United Kingdom,AMURR,300.98
2017-09-17 00:00:00,728,3895,Tour Ops,United Kingdom,AMURR,334.3
2017-09-24 00:00:00,728,3896,Tour Ops,United Kingdom,AMURR,279.56
2017-10-01 00:00:00,728,3897,Tour Ops,United Kingdom,AMURR,270.04
2017-05-27 00:00:00,548,3898,Tour Ops,United Kingdom,AMURR,447.92
2017-06-03 00:00:00,548,3899,Tour Ops,United Kingdom,AMURR,246.56
2017-06-10 00:00:00,548,3900,Tour Ops,United Kingdom,AMURR,447.92
2017-06-17 00:00:00,548,3901,Tour Ops,United Kingdom,AMURR,176.0
2017-06-24 00:00:00,548,3902,Tour Ops,United Kingdom,AMURR,246.56
2017-07-01 00:00:00,548,3903,Tour Ops,United Kingdom,AMURR,176.0
2017-07-08 00:00:00,548,3904,Tour Ops,United Kingdom,AMURR,176.0
2017-07-15 00:00:00,548,3905,Tour Ops,United Kingdom,AMURR,189.0
2017-07-22 00:00:00,548,3906,Tour Ops,United Kingdom,AMURR,176.0
2017-07-29 00:00:00,548,3907,Tour Ops,United Kingdom,AMURR,176.0
2017-08-05 00:00:00,548,3908,Tour Ops,United Kingdom,AMURR,176.0
2017-08-12 00:00:00,548,3909,Tour Ops,United Kingdom,AMURR,176.0
2017-08-19 00:00:00,548,3910,Tour Ops,United Kingdom,AMURR,176.0
2017-08-26 00:00:00,548,3911,Tour Ops,United Kingdom,AMURR,176.0
2017-09-02 00:00:00,548,3912,Tour Ops,United Kingdom,AMURR,176.0
2017-09-09 00:00:00,548,3913,Tour Ops,United Kingdom,AMURR,176.0
2017-09-16 00:00:00,548,3914,Tour Ops,United Kingdom,AMURR,176.0
2017-09-23 00:00:00,548,3915,Tour Ops,United Kingdom,AMURR,176.0
2017-06-03 00:00:00,548,3916,Tour Ops,United Kingdom,AMURR,275.46
2017-06-10 00:00:00,548,3917,Tour Ops,United Kingdom,AMURR,220.0
2017-06-17 00:00:00,548,3918,Tour Ops,United Kingdom,AMURR,275.46
2017-06-24 00:00:00,548,3919,Tour Ops,United Kingdom,AMURR,220.0
2017-07-01 00:00:00,548,3920,Tour Ops,United Kingdom,AMURR,220.0
2017-07-08 00:00:00,548,3921,Tour Ops,United Kingdom,AMURR,275.46
2017-07-15 00:00:00,548,3922,Tour Ops,United Kingdom,AMURR,281.42
2017-07-22 00:00:00,548,3923,Tour Ops,United Kingdom,AMURR,220.0
2017-07-29 00:00:00,548,3924,Tour Ops,United Kingdom,AMURR,220.0
2017-08-05 00:00:00,548,3925,Tour Ops,United Kingdom,AMURR,220.0
2017-08-12 00:00:00,548,3926,Tour Ops,United Kingdom,AMURR,220.0
2017-08-19 00:00:00,548,3927,Tour Ops,United Kingdom,AMURR,220.0
2017-08-26 00:00:00,548,3928,Tour Ops,United Kingdom,AMURR,220.0
2017-09-02 00:00:00,548,3929,Tour Ops,United Kingdom,AMURR,220.0
2017-09-09 00:00:00,548,3930,Tour Ops,United Kingdom,AMURR,220.0
2017-09-16 00:00:00,548,3931,Tour Ops,United Kingdom,AMURR,220.0
2017-09-30 00:00:00,41,3932,Tour Ops,United Kingdom,AMURR,125.84
2017-10-07 00:00:00,41,3933,Tour Ops,United Kingdom,AMURR,117.0
2017-10-14 00:00:00,41,3934,Tour Ops,United Kingdom,AMURR,117.0
2017-10-21 00:00:00,41,3935,Tour Ops,United Kingdom,AMURR,117.0
2017-10-28 00:00:00,41,3936,Tour Ops,United Kingdom,AMURR,117.0
2017-11-04 00:00:00,41,3937,Tour Ops,United Kingdom,AMURR,117.0
2017-11-11 00:00:00,41,3938,Tour Ops,United Kingdom,AMURR,117.0
2017-05-27 00:00:00,794,3939,Tour Ops,United Kingdom,AMURR,132.0
2017-06-03 00:00:00,794,3940,Tour Ops,United Kingdom,AMURR,132.0
2017-06-10 00:00:00,794,3941,Tour Ops,United Kingdom,AMURR,132.0
2017-06-17 00:00:00,794,3942,Tour Ops,United Kingdom,AMURR,132.0
2017-06-24 00:00:00,794,3943,Tour Ops,United Kingdom,AMURR,132.0
2017-07-01 00:00:00,794,3944,Tour Ops,United Kingdom,AMURR,132.0
2017-07-08 00:00:00,794,3945,Tour Ops,United Kingdom,AMURR,132.0
2017-07-15 00:00:00,794,3946,Tour Ops,United Kingdom,AMURR,145.0
2017-07-22 00:00:00,794,3947,Tour Ops,United Kingdom,AMURR,132.0
2017-07-29 00:00:00,794,3948,Tour Ops,United Kingdom,AMURR,132.0
2017-08-05 00:00:00,794,3949,Tour Ops,United Kingdom,AMURR,132.0
2017-08-12 00:00:00,794,3950,Tour Ops,United Kingdom,AMURR,132.0
2017-08-19 00:00:00,794,3951,Tour Ops,United Kingdom,AMURR,132.0
2017-08-26 00:00:00,794,3952,Tour Ops,United Kingdom,AMURR,132.0
2017-09-02 00:00:00,794,3953,Tour Ops,United Kingdom,AMURR,132.0
2017-09-09 00:00:00,794,3954,Tour Ops,United Kingdom,AMURR,132.0
2017-09-16 00:00:00,794,3955,Tour Ops,United Kingdom,AMURR,132.0
2017-05-20 00:00:00,794,3956,Tour Ops,United Kingdom,AMURR,132.0
2017-05-27 00:00:00,794,3957,Tour Ops,United Kingdom,AMURR,204.42
2017-06-03 00:00:00,794,3958,Tour Ops,United Kingdom,AMURR,219.72
2017-06-10 00:00:00,794,3959,Tour Ops,United Kingdom,AMURR,212.58
2017-06-17 00:00:00,794,3960,Tour Ops,United Kingdom,AMURR,219.72
2017-06-24 00:00:00,794,3961,Tour Ops,United Kingdom,AMURR,220.74
2017-07-01 00:00:00,794,3962,Tour Ops,United Kingdom,AMURR,213.6
2017-07-08 00:00:00,794,3963,Tour Ops,United Kingdom,AMURR,203.4
2017-07-15 00:00:00,794,3964,Tour Ops,United Kingdom,AMURR,217.68
2017-07-22 00:00:00,794,3965,Tour Ops,United Kingdom,AMURR,209.52
2017-07-29 00:00:00,794,3966,Tour Ops,United Kingdom,AMURR,210.54
2017-08-05 00:00:00,794,3967,Tour Ops,United Kingdom,AMURR,211.56
2017-08-12 00:00:00,794,3968,Tour Ops,United Kingdom,AMURR,214.62
2017-08-19 00:00:00,794,3969,Tour Ops,United Kingdom,AMURR,222.42
2017-08-26 00:00:00,794,3970,Tour Ops,United Kingdom,AMURR,214.62
2017-09-02 00:00:00,794,3971,Tour Ops,United Kingdom,AMURR,255.66
2017-09-09 00:00:00,794,3972,Tour Ops,United Kingdom,AMURR,215.64
2017-09-16 00:00:00,794,3973,Tour Ops,United Kingdom,AMURR,219.72
2017-09-23 00:00:00,794,3974,Tour Ops,United Kingdom,AMURR,210.54
2017-05-27 00:00:00,794,3975,Tour Ops,United Kingdom,AMURR,403.92
2017-06-03 00:00:00,794,3976,Tour Ops,United Kingdom,AMURR,167.28
2017-06-10 00:00:00,794,3977,Tour Ops,United Kingdom,AMURR,403.92
2017-06-17 00:00:00,794,3978,Tour Ops,United Kingdom,AMURR,132.0
2017-06-24 00:00:00,794,3979,Tour Ops,United Kingdom,AMURR,132.0
2017-07-01 00:00:00,794,3980,Tour Ops,United Kingdom,AMURR,132.0
2017-07-08 00:00:00,794,3981,Tour Ops,United Kingdom,AMURR,132.0
2017-07-15 00:00:00,794,3982,Tour Ops,United Kingdom,AMURR,132.0
2017-07-22 00:00:00,794,3983,Tour Ops,United Kingdom,AMURR,132.0
2017-07-29 00:00:00,794,3984,Tour Ops,United Kingdom,AMURR,132.0
2017-08-05 00:00:00,794,3985,Tour Ops,United Kingdom,AMURR,132.0
2017-08-12 00:00:00,794,3986,Tour Ops,United Kingdom,AMURR,132.0
2017-08-19 00:00:00,794,3987,Tour Ops,United Kingdom,AMURR,132.0
2017-08-26 00:00:00,794,3988,Tour Ops,United Kingdom,AMURR,132.0
2017-09-02 00:00:00,794,3989,Tour Ops,United Kingdom,AMURR,132.0
2017-09-09 00:00:00,794,3990,Tour Ops,United Kingdom,AMURR,132.0
2017-09-16 00:00:00,794,3991,Tour Ops,United Kingdom,AMURR,132.0
2017-10-26 00:00:00,722,3992,Tour Ops,Austria,BEGGER,5905.720169
2017-12-08 00:00:00,722,3993,Tour Ops,Austria,BEGGER,1967.4897850000002
2017-04-29 00:00:00,783,3994,CJ,Germany,MHERTH,2267.8818260000003
2017-04-09 00:00:00,353,3995,CJ,Italy,AALTAM,1240.022467
2017-06-04 00:00:00,836,3996,CJ,Germany,SDROBJ,1461.282981
2017-03-27 00:00:00,33,3997,CJ,Italy,CLEGRO,3013.5798219999997
2017-07-04 00:00:00,353,3998,CJ,Italy,AALTAM,4627.911878
2017-09-07 00:00:00,182,3999,CJ,France,CBOUGE,7128.610505
2017-04-08 00:00:00,559,4000,CJ,Italy,DROSA,2152.2114739999997
2017-05-11 00:00:00,447,4001,Tour Ops,France,TELFAS,357.63649
2017-05-18 00:00:00,447,4002,Tour Ops,France,TELFAS,2047.4775399999999
2017-06-10 00:00:00,169,4003,CJ,Italy,CLEGRO,325.036352
2017-04-22 00:00:00,837,4004,CJ,Italy,SKOSEK,3422.814439
2017-04-11 00:00:00,528,4005,CJ,Italy,CLEGRO,3381.565307
2017-06-03 00:00:00,357,4006,Tour Ops,Italy,ABETTO,2698.750168
2017-06-10 00:00:00,357,4007,Tour Ops,Italy,ABETTO,2624.6489269999997
2017-06-17 00:00:00,357,4008,Tour Ops,Italy,ABETTO,2641.65195
2017-06-24 00:00:00,357,4009,Tour Ops,Italy,ABETTO,2633.507425
2017-07-01 00:00:00,357,4010,Tour Ops,Italy,ABETTO,2775.284618
2017-07-08 00:00:00,357,4011,Tour Ops,Italy,ABETTO,2892.883143
2017-07-15 00:00:00,357,4012,Tour Ops,Italy,ABETTO,2886.2825989999997
2017-07-22 00:00:00,357,4013,Tour Ops,Italy,ABETTO,2893.6906559999998
2017-07-29 00:00:00,357,4014,Tour Ops,Italy,ABETTO,2895.314461
2017-08-05 00:00:00,357,4015,Tour Ops,Italy,ABETTO,2921.669412
2017-08-12 00:00:00,357,4016,Tour Ops,Italy,ABETTO,2966.538254
2017-08-19 00:00:00,357,4017,Tour Ops,Italy,ABETTO,2969.861543
2017-08-26 00:00:00,357,4018,Tour Ops,Italy,ABETTO,3062.851618
2017-09-02 00:00:00,357,4019,Tour Ops,Italy,ABETTO,3022.248144
2017-09-09 00:00:00,357,4020,Tour Ops,Italy,ABETTO,2464.332607
2017-03-27 00:00:00,402,4021,CJ,United Kingdom,CGRANT,28177.116486000003
2017-05-12 00:00:00,326,4022,Tour Ops,Italy,ALONGH,1803.9823820000001
2017-08-26 00:00:00,793,4023,CJ,Germany,CJUDIC,4564.498406000001
2017-06-04 00:00:00,160,4024,Tour Ops,Italy,ABETTO,199.95723
2017-06-03 00:00:00,773,4025,Tour Ops,Austria,BEGGER,3297.485246
2017-06-10 00:00:00,773,4026,Tour Ops,Austria,BEGGER,2587.819691
2017-06-17 00:00:00,773,4027,Tour Ops,Austria,BEGGER,2930.399454
2017-06-24 00:00:00,773,4028,Tour Ops,Austria,BEGGER,2331.237705
2017-07-01 00:00:00,773,4029,Tour Ops,Austria,BEGGER,2257.6582129999997
2017-07-08 00:00:00,773,4030,Tour Ops,Austria,BEGGER,2342.333013
2017-07-15 00:00:00,773,4031,Tour Ops,Austria,BEGGER,2724.6642690000003
2017-07-22 00:00:00,773,4032,Tour Ops,Austria,BEGGER,2314.342142
2017-07-29 00:00:00,773,4033,Tour Ops,Austria,BEGGER,2586.5268170000004
2017-08-05 00:00:00,773,4034,Tour Ops,Austria,BEGGER,2208.534209
2017-08-12 00:00:00,773,4035,Tour Ops,Austria,BEGGER,2119.204184
2017-08-19 00:00:00,773,4036,Tour Ops,Austria,BEGGER,2119.204184
2017-08-26 00:00:00,773,4037,Tour Ops,Austria,BEGGER,2119.204184
2017-09-02 00:00:00,773,4038,Tour Ops,Austria,BEGGER,3262.053247
2017-09-09 00:00:00,773,4039,Tour Ops,Austria,BEGGER,12696.462436
2017-05-05 00:00:00,540,4040,Tour Ops,France,TELFAS,1318.244645
2017-07-24 00:00:00,743,4041,CJ,United Kingdom,MHOLT,6877.367788
2017-04-01 00:00:00,784,4042,CJ,Italy,AALTAM,2385.452659
2017-07-17 00:00:00,370,4043,CJ,United Kingdom,DTUGWE,2950.860487
2017-05-19 00:00:00,326,4044,Tour Ops,Italy,ALONGH,1803.9823760000002
2017-05-26 00:00:00,326,4045,Tour Ops,Italy,ALONGH,2095.9657899999997
2017-05-28 00:00:00,357,4046,CJ,Italy,AALTAM,1186.7225349999999
2017-06-02 00:00:00,326,4047,Tour Ops,Italy,ALONGH,3476.409204
2017-06-09 00:00:00,326,4048,Tour Ops,Italy,ALONGH,5827.593877
2017-06-16 00:00:00,326,4049,Tour Ops,Italy,ALONGH,3505.730899
2017-06-23 00:00:00,326,4050,Tour Ops,Italy,ALONGH,3520.408861
2017-06-30 00:00:00,326,4051,Tour Ops,Italy,ALONGH,4908.185781
2017-05-25 00:00:00,722,4052,CJ,Austria,BEGGER,1036.6275050000002
2017-11-07 00:00:00,788,4053,CJ,Germany,CJUDIC,2183.679102
2017-07-07 00:00:00,326,4054,Tour Ops,Italy,ALONGH,3369.314489
2017-07-14 00:00:00,326,4055,Tour Ops,Italy,ALONGH,8627.288685
2017-07-21 00:00:00,326,4056,Tour Ops,Italy,ALONGH,3592.4953920000003
2017-07-28 00:00:00,326,4057,Tour Ops,Italy,ALONGH,3686.684805
2017-08-04 00:00:00,326,4058,Tour Ops,Italy,ALONGH,4853.535983
2017-08-11 00:00:00,326,4059,Tour Ops,Italy,ALONGH,4679.342431
2017-08-18 00:00:00,326,4060,Tour Ops,Italy,ALONGH,3488.089327
2017-08-25 00:00:00,326,4061,Tour Ops,Italy,ALONGH,4194.0446600000005
2017-09-01 00:00:00,326,4062,Tour Ops,Italy,ALONGH,3582.385115
2017-09-08 00:00:00,326,4063,Tour Ops,Italy,ALONGH,3585.1203509999996
2017-09-15 00:00:00,326,4064,Tour Ops,Italy,ALONGH,2998.459152
2017-09-22 00:00:00,326,4065,Tour Ops,Italy,ALONGH,3605.5342729999998
2017-09-29 00:00:00,326,4066,Tour Ops,Italy,ALONGH,2800.173228
2017-10-06 00:00:00,326,4067,Tour Ops,Italy,ALONGH,1969.823648
2017-05-06 00:00:00,356,4068,CJ,Austria,BEGGER,1727.712509
2017-05-06 00:00:00,540,4069,Tour Ops,France,TELFAS,1213.718038
2017-07-28 00:00:00,181,4070,CJ,United Kingdom,DTUGWE,815.9531559999999
2017-07-30 00:00:00,55,4071,Tour Ops,Italy,ALONGH,1103.230053
2017-08-06 00:00:00,55,4072,Tour Ops,Italy,ALONGH,1417.7685210000002
2017-01-31 00:00:00,357,4073,CJ,Italy,SKOSEK,328.180435
2017-06-08 00:00:00,399,4074,CJ,France,KRIGHI,256.60764700000004
2017-09-07 00:00:00,357,4075,Tour Ops,France,TELFAS,1278.264041
2017-09-13 00:00:00,357,4076,Tour Ops,France,TELFAS,2771.353026
2017-04-13 00:00:00,173,4077,CJ,USA,JSILVA,30583.226532
2017-08-13 00:00:00,55,4078,Tour Ops,Italy,ALONGH,1097.633816
2017-04-20 00:00:00,396,4079,CJ,Austria,MTRULL,5226.243952000001
2017-08-20 00:00:00,55,4080,Tour Ops,Italy,ALONGH,1170.967741
2017-08-27 00:00:00,55,4081,Tour Ops,Italy,ALONGH,381.309817
2017-04-10 00:00:00,688,4082,Tour Ops,France,TELFAS,2223.9029010000004
2017-05-12 00:00:00,447,4083,Tour Ops,France,TELFAS,15508.422599000001
2017-11-28 00:00:00,759,4084,CJ,United Kingdom,YABDEL,3056.4952710000002
2017-07-12 00:00:00,688,4085,Tour Ops,France,TELFAS,621.08312
2017-07-19 00:00:00,688,4086,Tour Ops,France,TELFAS,1187.3782130000002
2017-07-26 00:00:00,688,4087,Tour Ops,France,TELFAS,1068.621081
2017-08-02 00:00:00,688,4088,Tour Ops,France,TELFAS,878.1283210000001
2017-08-09 00:00:00,688,4089,Tour Ops,France,TELFAS,658.011342
2017-08-16 00:00:00,688,4090,Tour Ops,France,TELFAS,736.4232519999999
2017-08-23 00:00:00,688,4091,Tour Ops,France,TELFAS,1352.818148
2017-07-05 00:00:00,107,4092,Tour Ops,France,TELFAS,1951.7071859999999
2017-07-12 00:00:00,107,4093,Tour Ops,France,TELFAS,1982.963221
2017-07-19 00:00:00,107,4094,Tour Ops,France,TELFAS,1959.15913
2017-07-26 00:00:00,107,4095,Tour Ops,France,TELFAS,2007.179845
2017-08-02 00:00:00,107,4096,Tour Ops,France,TELFAS,2131.425027
2017-08-09 00:00:00,107,4097,Tour Ops,France,TELFAS,2113.869196
2017-08-16 00:00:00,107,4098,Tour Ops,France,TELFAS,2116.377172
2017-08-23 00:00:00,107,4099,Tour Ops,France,TELFAS,2059.526764
2017-08-30 00:00:00,107,4100,Tour Ops,France,TELFAS,1632.665722
2017-05-20 00:00:00,447,4101,Tour Ops,France,TELFAS,8199.680374
2017-08-31 00:00:00,382,4102,Tour Ops,Austria,BEGGER,17673.076923
2017-09-04 00:00:00,382,4103,Tour Ops,Austria,BEGGER,18641.812544999997
2017-04-26 00:00:00,396,4104,CJ,Austria,MTRULL,73431.021077
2017-09-07 00:00:00,382,4105,Tour Ops,Austria,BEGGER,3124.416485
2017-09-11 00:00:00,382,4106,Tour Ops,Austria,BEGGER,-1194.702772
2017-09-15 00:00:00,382,4107,Tour Ops,Austria,BEGGER,-6431.126913
2017-09-19 00:00:00,382,4108,Tour Ops,Austria,BEGGER,-29048.140044
2017-09-23 00:00:00,382,4109,Tour Ops,Austria,BEGGER,31662.454414
2017-09-27 00:00:00,382,4110,Tour Ops,Austria,BEGGER,-19873.851198
2017-04-23 00:00:00,370,4111,CJ,United Kingdom,DTUGWE,8593.51
2017-04-20 00:00:00,527,4112,CJ,Italy,AALTAM,36414.39186
2017-10-11 00:00:00,665,4113,CJ,France,CBOUGE,8586.751408
2017-04-29 00:00:00,65,4114,CJ,United Kingdom,DTUGWE,470.10990400000003
2017-05-18 00:00:00,799,4115,CJ,USA,SMOORE,143271.419419
2017-05-25 00:00:00,331,4116,CJ,Germany,MHERTH,22073.255639
2017-04-26 00:00:00,183,4117,CJ,Italy,EMEAZZ,1914.0981329999997
2017-04-13 00:00:00,345,4118,CJ,France,DHOPFG,3789.7201090000003
2017-08-02 00:00:00,562,4119,Tour Ops,France,TELFAS,1281.345474
2017-08-09 00:00:00,562,4120,Tour Ops,France,TELFAS,1281.345475
2017-08-16 00:00:00,562,4121,Tour Ops,France,TELFAS,1360.836945
2017-08-23 00:00:00,562,4122,Tour Ops,France,TELFAS,1281.345474
2017-08-30 00:00:00,562,4123,Tour Ops,France,TELFAS,1281.345474
2017-09-19 00:00:00,14,4124,CJ,Germany,MHERTH,3846.5536119999997
2017-07-20 00:00:00,688,4125,Tour Ops,France,TELFAS,3164.3991920000003
2017-07-27 00:00:00,688,4126,Tour Ops,France,TELFAS,1839.5154920000002
2017-08-03 00:00:00,688,4127,Tour Ops,France,TELFAS,1337.938673
2017-08-10 00:00:00,688,4128,Tour Ops,France,TELFAS,1256.265508
2017-08-17 00:00:00,688,4129,Tour Ops,France,TELFAS,1302.720666
2017-08-24 00:00:00,688,4130,Tour Ops,France,TELFAS,2234.695143
2017-08-31 00:00:00,688,4131,Tour Ops,France,TELFAS,4822.252746
2017-05-28 00:00:00,404,4132,CJ,United Kingdom,NCOOPE,3678.28181
2017-04-27 00:00:00,357,4133,CJ,Italy,AALTAM,810.02073
2017-04-06 00:00:00,823,4134,CJ,United Kingdom,CSC,56297.25
2017-04-11 00:00:00,823,4135,CJ,United Kingdom,CSC,5058.41
2017-04-18 00:00:00,823,4136,CJ,United Kingdom,CSC,59811.13
2017-04-25 00:00:00,823,4137,CJ,United Kingdom,CSC,0.0
2017-05-04 00:00:00,823,4138,CJ,United Kingdom,CSC,52421.04
2017-05-23 00:00:00,823,4139,CJ,United Kingdom,CSC,64810.06
2017-06-01 00:00:00,823,4140,CJ,United Kingdom,CSC,52645.18
2017-06-13 00:00:00,823,4141,CJ,United Kingdom,CSC,8066.95
2017-06-22 00:00:00,823,4142,CJ,United Kingdom,CSC,58114.5
2017-06-28 00:00:00,823,4143,CJ,United Kingdom,CSC,61261.04
2017-07-04 00:00:00,823,4144,CJ,United Kingdom,MHOLT,59804.36
2017-07-13 00:00:00,823,4145,CJ,United Kingdom,MHOLT,47561.51
2017-07-25 00:00:00,823,4146,CJ,United Kingdom,MHOLT,13147.47
2017-08-03 00:00:00,823,4147,CJ,United Kingdom,MHOLT,58981.19
2017-08-08 00:00:00,823,4148,CJ,United Kingdom,MHOLT,59804.31
2017-05-22 00:00:00,22,4149,CJ,Austria,MTRULL,3236.048723
2017-09-20 00:00:00,823,4150,CJ,United Kingdom,MHOLT,59807.86
2017-09-28 00:00:00,823,4151,CJ,United Kingdom,MHOLT,57619.09
2017-05-16 00:00:00,823,4152,CJ,United Kingdom,MHOLT,84007.069537
2017-08-23 00:00:00,823,4153,CJ,United Kingdom,MHOLT,82705.80388200001
2017-06-11 00:00:00,85,4154,Tour Ops,Italy,ABETTO,3445.1201770000002
2017-06-18 00:00:00,85,4155,Tour Ops,Italy,ABETTO,3407.800871
2017-06-25 00:00:00,85,4156,Tour Ops,Italy,ABETTO,2448.70413
2017-07-02 00:00:00,85,4157,Tour Ops,Italy,ABETTO,3595.154918
2017-07-09 00:00:00,85,4158,Tour Ops,Italy,ABETTO,3684.6309130000004
2017-06-15 00:00:00,357,4159,CJ,Italy,AALTAM,859.532974
2017-05-27 00:00:00,519,4160,CJ,Italy,EMEAZZ,863.8562539999999
2017-07-23 00:00:00,137,4161,CJ,United Kingdom,CGRANT,16599.119344
2017-06-13 00:00:00,121,4162,CJ,Italy,AALTAM,5548.986399
2017-09-25 00:00:00,185,4163,CJ,France,CBOUGE,25668.362511000003
2017-10-02 00:00:00,343,4164,CJ,United Kingdom,CGRANT,55583.151382000004
2017-10-23 00:00:00,343,4165,CJ,United Kingdom,CGRANT,23756.145308000003
2017-06-25 00:00:00,805,4166,Tour Ops,Italy,ABETTO,903.5754009999999
2017-05-14 00:00:00,447,4167,Tour Ops,France,TELFAS,9083.396685
2017-09-26 00:00:00,442,4168,CJ,USA,JSILVA,16459.359567
2017-09-06 00:00:00,642,4169,CJ,United Kingdom,NCOOPE,5061.911067
2017-10-09 00:00:00,500,4170,CJ,Austria,BEGGER,2947.72178
2017-04-28 00:00:00,186,4171,CJ,Italy,EMEAZZ,2595.024188
2017-05-25 00:00:00,694,4172,Tour Ops,Austria,BEGGER,1021.4409130000001
2017-06-03 00:00:00,353,4173,CJ,Turkey,CCAG,3942.741169
2017-05-14 00:00:00,356,4174,CJ,Italy,AALTAM,10849.637181999999
2017-10-11 00:00:00,356,4175,CJ,Italy,AALTAM,5938.223974
2018-05-31 00:00:00,534,4176,CJ,Germany,CJUDIC,8391.33825
2017-04-13 00:00:00,33,4177,CJ,Italy,CLEGRO,5176.3130630000005
2017-05-19 00:00:00,657,4178,CJ,United Kingdom,DTUGWE,734.67
2017-08-01 00:00:00,628,4179,CJ,Italy,AALTAM,3544.8422539999997
2017-04-14 00:00:00,628,4180,CJ,Italy,AALTAM,431.92812699999996
2018-05-25 00:00:00,716,4181,CJ,Austria,BEGGER,4639.17256
2017-04-20 00:00:00,396,4182,CJ,Austria,BEGGER,12692.639944
2017-06-10 00:00:00,340,4183,Tour Ops,Italy,ABETTO,904.9097619999999
2017-06-10 00:00:00,473,4184,Tour Ops,Italy,ABETTO,951.586692
2017-06-10 00:00:00,805,4185,Tour Ops,Italy,ABETTO,847.7803439999999
2017-06-10 00:00:00,561,4186,Tour Ops,Italy,ABETTO,487.04131399999994
2017-06-17 00:00:00,340,4187,Tour Ops,Italy,ABETTO,1038.3457369999999
